id,Acc,PPV(Precision),NPV,TPR(Recall),TNR,MCC,ROC AUC,STD,PR AUC,F1,FPR
8acb_A,0.9409090909086633,0.708333333330382,0.9693877551015463,0.7391304347793951,0.9644670050756526,0.6905380675686132,0.9442728161811829,0.22904260368005705,0.8079935908317566,0.7234042286872864,0.035532994923839836
8acc_A,0.9264069264065254,0.6071428571406888,0.9704433497532166,0.7391304347793951,0.9471153846149293,0.6295761429920036,0.9482650756835938,0.2311032304906914,0.6609838604927063,0.6666666865348816,0.05288461538458996
8af0_A,0.8861788617878974,0.11111111110987654,0.9473684210518005,0.14285714285510204,0.9310344827578181,0.06573543714639259,0.6176108121871948,0.19908677785148668,0.10625621676445007,0.125,0.06896551724131986
8aw3_2,0.8474576271181653,0.999999999975,0.8439306358376625,0.1290322580640999,0.9999999999993151,0.329991326540573,0.8315289616584778,0.1103345446177402,0.7148510813713074,0.22857142984867096,0.0
8aw3_3,0.9498207885301255,0.38095238095056694,0.9961240310073659,0.8888888888790123,0.9518518518514993,0.563048401034232,0.9753086566925049,0.20879292757242734,0.5368760824203491,0.5333333611488342,0.048148148148130315
8axf_A,0.8565891472864897,0.9166666666590277,0.8536585365850189,0.2340425531909914,0.9952606635066373,0.42028329375516005,0.9043561816215515,0.1390410600239212,0.7397889494895935,0.37288132309913635,0.004739336492888749
8b0r_A,0.9193548387094921,0.99999999995,0.9190283400807856,0.047619047618934235,0.9999999999997797,0.2091966880463648,0.721601665019989,0.06461603362858058,0.4224736988544464,0.09090908616781235,0.0
8b6z_A,0.9638009049771575,0.36363636363305785,0.9791183294661302,0.3076923076899408,0.9836829836827544,0.3160225444063287,0.8699121475219727,0.12627344341132504,0.22883649170398712,0.3333333432674408,0.016317016317012514
8bao_A,0.8586956521736797,0.0,0.9159420289852418,0.0,0.9321533923301085,-0.07551852872589718,0.3720882833003998,0.1877629748272266,0.06525488942861557,0.0,0.0678466076695965
8bf8_A,0.9039735099334756,0.7192982456127731,0.9469387755098176,0.7592592592578532,0.9354838709673647,0.6803407921982629,0.945415198802948,0.3004901080614691,0.7069523930549622,0.7387387156486511,0.06451612903223206
8bgu_B,0.8352272727267982,0.14285714285510204,0.8639053254432758,0.04166666666649306,0.9605263157888418,0.003850970571705652,0.7604166865348816,0.1620148746578216,0.2446581870317459,0.06451613456010818,0.03947368421050035
8csz_D,0.6902834008095768,0.53731343283542,0.7472222222220147,0.441717791410772,0.8126888217520204,0.26904972092072493,0.7405704855918884,0.3094386005621825,0.5836279988288879,0.4848485291004181,0.18731117824767757
8cth_A,0.9537037037032622,0.5714285714244898,0.980198019801495,0.6666666666611111,0.9705882352936419,0.5928969128892139,0.9534313678741455,0.19873083475220743,0.6115078330039978,0.6153846383094788,0.029411764705867937
8cth_B,0.9820143884888555,0.0,0.9820143884888555,0.0,0.9999999999996337,0.0,0.7941392064094543,0.0388309397575016,0.04921100288629532,0.0,0.0
8cti_A,0.9554455445539826,0.0,0.9601990049746467,0.0,0.9948453608242295,-0.014323399323114206,0.9587628841400146,0.08092979210211872,0.40405336022377014,0.0,0.005154639175255075
8cti_B,0.9704797047966899,0.0,0.9704797047966899,0.0,0.9999999999996199,0.0,0.8909220695495605,0.0474810041643768,0.49235621094703674,0.0,0.0
8ctl_D,0.7107231920197729,0.6666666666658436,0.7218749999997744,0.3776223776221136,0.8953488372089553,0.3256696036825128,0.8161218762397766,0.2951214243953782,0.6809138655662537,0.482142835855484,0.10465116279065712
8cx0_A,0.9148936170210333,0.09090909090826446,0.9397260273970028,0.04347826086937619,0.9716713881017077,0.021543242294117547,0.6633206009864807,0.1580941320948913,0.1025586649775505,0.05882352963089943,0.028328611898008973
8cx0_B,0.9318181818176524,0.0,0.9318181818176524,0.0,0.9999999999993903,0.0,0.9725610017776489,0.07979355648073445,0.5820409059524536,0.0,0.0
8d29_A,0.9372197309412839,0.9999999999666667,0.9363636363632108,0.17647058823425607,0.9999999999995146,0.40649802178019045,0.939891517162323,0.12212217190057151,0.5973879098892212,0.29999998211860657,0.0
8d29_B,0.9624413145535388,0.0,0.9715639810421937,0.0,0.9903381642507294,-0.016575407823499973,0.8772141933441162,0.10384769620670883,0.12261675298213959,0.0,0.009661835748787604
8d9k_A,0.9672897196257163,0.24999999999375,0.9809523809519138,0.199999999996,0.9856459330138825,0.20706368644400722,0.9483253359794617,0.13231827319881334,0.2524068355560303,0.222222238779068,0.014354066985639066
8d9k_B,0.9668674698792269,0.0,0.972727272726978,0.0,0.9938080495352961,-0.012995051993035368,0.829033374786377,0.08318083326597779,0.12334746867418289,0.0,0.006191950464394368
8d9l_B,0.9728915662647672,0.499999999975,0.9757575757572801,0.11111111110987654,0.9969040247674933,0.22669146254517253,0.9358445405960083,0.08008045329155693,0.3682319223880768,0.1818181872367859,0.003095975232197184
8d9l_A,0.9185520361986794,0.49999999999166667,0.9302325581391022,0.16666666666574076,0.985221674876362,0.2556311986707244,0.9354132413864136,0.15368792536809447,0.4685710072517395,0.25,0.01477832512314543
8dk7_A,0.9099526066346398,0.0,0.9746192893396068,0.0,0.9320388349510039,-0.04153194753688404,0.844660222530365,0.16701321826611115,0.08066534250974655,0.0,0.0679611650485107
8dk7_B,0.9327354260085504,0.74999999998125,0.9360730593603032,0.17647058823425607,0.9951456310674781,0.34313447016190746,0.9210451245307922,0.1180606928349291,0.5803068280220032,0.2857142984867096,0.004854368932036479
8dp3_H,0.9424778761057777,0.749999999990625,0.9495412844032343,0.35294117646851214,0.9904306220090956,0.49010483463927207,0.9456797242164612,0.15220054700736468,0.6264200210571289,0.4800000488758087,0.009569377990426044
8dp3_L,0.9720930232553618,0.0,0.9812206572765347,0.0,0.9905213270137486,-0.013341785808475072,0.8524881601333618,0.09283536174513432,0.0754302367568016,0.0,0.009478672985777498
8dwj_A,0.8731563421826333,0.09302325581373715,0.9864864864861532,0.49999999999375,0.8821752265858362,0.1743176806278475,0.8141993880271912,0.2545001580271521,0.07317015528678894,0.1538461446762085,0.11782477341386169
8dzj_A,0.7668269230767387,0.42391304347780007,0.8641975308639308,0.469879518071723,0.8408408408405884,0.299201973700636,0.789825975894928,0.30852117905822835,0.4342568814754486,0.4457142949104309,0.15915915915911136
8dzk_A,0.9484240687676366,0.4999999999964286,0.967164179104189,0.38888888888672846,0.9788519637459279,0.4144820304240661,0.9666834473609924,0.1493722857549937,0.5005786418914795,0.4375,0.021148036253770045
8e0f_A,0.901041666666432,0.4090909090890496,0.9309392265190799,0.26470588235216264,0.9628571428568677,0.27816952802573675,0.9282352924346924,0.1787619732976188,0.44496074318885803,0.3214285969734192,0.037142857142846535
8e40_A,0.9029649595684898,0.0,0.9279778393349231,0.0,0.9710144927533417,-0.045690249067495574,0.5246376991271973,0.11894348853121886,0.07344188541173935,0.0,0.028985507246368412
8e40_B,0.9067796610161807,0.0,0.9067796610161807,0.0,0.9999999999990654,0.0,0.9052676558494568,0.03399161386466855,0.4490402936935425,0.0,0.0
8e4x_A,0.8984374999997661,0.35294117646851214,0.923705722070593,0.17647058823477507,0.9685714285711519,0.200313314853939,0.8981932997703552,0.16841943971867473,0.3682848811149597,0.23529411852359772,0.03142857142856245
8e85_A,0.8917647058821432,0.02222222222217284,0.9947368421050015,0.3333333333222222,0.8957345971561859,0.06232798543623192,0.9060031771659851,0.25827873974232907,0.3599647283554077,0.0416666679084301,0.10426540284357719
8e86_A,0.8894117647056731,0.02127659574463558,0.9973544973542335,0.499999999975,0.8912529550825317,0.08537839440675132,0.9125295281410217,0.26105921787713937,0.5131579041481018,0.040816325694322586,0.10874704491723197
8e88_A,0.8988235294115532,0.07142857142840135,0.9895561357699767,0.4285714285653061,0.9066985645930845,0.14299070727042473,0.8998633027076721,0.255475485334901,0.2144216001033783,0.12244898825883865,0.09330143540667625
8e89_A,0.9082352941174334,0.0731707317071386,0.9973958333330736,0.74999999998125,0.9097387173394514,0.2157672243576005,0.9251781702041626,0.25877845299763513,0.30130133032798767,0.13333334028720856,0.09026128266031111
8e8c_A,0.8964705882350832,0.06976744186030287,0.9895287958112593,0.4285714285653061,0.9043062200954775,0.14049338835353112,0.8996924161911011,0.2545606529863452,0.21601639688014984,0.12000000476837158,0.09569377990428334
8e8d_A,0.8964705882350832,0.06818181818166322,0.9921259842517082,0.49999999999166667,0.9021479713601666,0.15573265683840776,0.9077168107032776,0.2552977440207973,0.23614950478076935,0.12000000476837158,0.09785202863959479
8e8e_A,0.8964705882350832,0.047619047618934235,0.9895561357699767,0.33333333332777776,0.9045346062050348,0.09403607964381207,0.9021479487419128,0.25375976087140767,0.23365418612957,0.0833333358168602,0.09546539379472663
8e8f_A,0.8894117647056731,0.043478260869470695,0.9920844327174164,0.399999999992,0.8952380952378821,0.10246688204602203,0.8890476226806641,0.2582156967084631,0.059501808136701584,0.0784313753247261,0.10476190476187983
8e8g_A,0.9011764705880233,0.09302325581373715,0.992146596858379,0.5714285714204081,0.9066985645930845,0.20179697156734092,0.9094326496124268,0.25094327058111054,0.22417889535427094,0.1600000113248825,0.09330143540667625
8e8h_A,0.8964705882350832,0.06818181818166322,0.9921259842517082,0.49999999999166667,0.9021479713601666,0.15573265683840776,0.8866348266601562,0.2545723455149814,0.06551714241504669,0.12000000476837158,0.09785202863959479
8e8j_A,0.9011764705880233,0.024390243902379535,0.9947916666664076,0.3333333333222222,0.9052132701419656,0.06764450912255192,0.9178515076637268,0.2588688381843356,0.3637731373310089,0.045454543083906174,0.09478672985779744
8e8k_A,0.8988235294115532,0.023255813953434287,0.9973821989526185,0.499999999975,0.9007092198579432,0.0909386719230758,0.9255319237709045,0.2562557194727292,0.5153846144676208,0.04444444179534912,0.0992907801418205
8edj_A,0.919571045576161,0.0,0.9270270270267765,0.0,0.9913294797684996,-0.025153799683028926,0.47661101818084717,0.10227222998407719,0.0653667151927948,0.0,0.008670520231211367
8eg0_B,0.9631728045323051,0.0,0.9631728045323051,0.0,0.9999999999997059,0.0,0.794004499912262,0.03927095278222038,0.1902613639831543,0.0,0.0
8eg0_A,0.9043478260865634,0.71999999999712,0.9268292682922309,0.5454545454528925,0.9644670050756526,0.5743101804917127,0.9434702396392822,0.21880597669974491,0.7395413517951965,0.6206896901130676,0.035532994923839836
8ex9_A,0.82530120481878,0.555555555553498,0.8776978417259873,0.4687499999985351,0.9104477611933505,0.40532544736186976,0.8598414063453674,0.26525127836030904,0.5061103105545044,0.508474588394165,0.08955223880590332
8exa_A,0.8621700879762868,0.6857142857133061,0.90774907749044,0.6575342465744417,0.9179104477608516,0.5843845853883087,0.9173992872238159,0.31146121955806566,0.7014462351799011,0.6713286638259888,0.08208955223877534
8gxb_C,0.8020833333324978,0.9999999999941177,0.7594936708851145,0.4722222222209105,0.9999999999983333,0.5988737671909613,0.8884259462356567,0.290454126432047,0.8802093863487244,0.6415094137191772,0.0
8gxc_C,0.8526315789464709,0.9499999999952501,0.8266666666655644,0.5937499999981445,0.984126984125422,0.6699386471948303,0.9030258059501648,0.31352007281549077,0.8667482137680054,0.730769157409668,0.015873015872990677
8h0s_A,0.8677248677244087,0.0,0.8677248677244087,0.0,0.9999999999993903,0.0,0.7375609874725342,0.030133025270920568,0.3043861389160156,0.0,0.0
8h1b_A,0.8888888888884187,0.8749999999890625,0.8895027624304479,0.25925925925829907,0.9938271604932137,0.4398696023084289,0.8707132935523987,0.17047089772999222,0.6054159998893738,0.4000000059604645,0.00617283950616903
8h1j_A,0.8646408839776617,0.5853658536578227,0.9464285714282334,0.7619047619035525,0.8862876254177638,0.5871159152690183,0.922864556312561,0.32032269049574574,0.6764336228370667,0.6575342416763306,0.11371237458190177
8hj4_C,0.9615384615377219,0.0,0.9615384615377219,0.0,0.9999999999992,0.0,0.9983999729156494,0.03164071936985777,0.9666666388511658,0.0,0.0
8hmy_A,0.9044585987258267,0.28571428571326535,0.9650349650346276,0.44444444444197534,0.9324324324321175,0.3074111164248808,0.8329579830169678,0.21436467572796436,0.3868618309497833,0.3478260934352875,0.06756756756754474
8hmy_B,0.8674242424239139,0.428571428569898,0.9194915254233392,0.3870967741922997,0.9313304721026047,0.33291549675333293,0.7677558064460754,0.21250724989835457,0.39576834440231323,0.4067796468734741,0.06866952789696625
8hmy_D,0.9761904761897015,0.0,0.9919354838701678,0.0,0.9839999999992128,-0.011359236684934845,0.8799999952316284,0.13850792035114814,0.0625,0.0,0.015999999999987198
8hmz_A,0.9201277955268626,0.2083333333324653,0.9792387543249207,0.45454545454132234,0.9370860927149215,0.2710334793206344,0.8564118146896362,0.20912909298656304,0.33009421825408936,0.2857142686843872,0.06291390728474738
8hmz_B,0.8787878787875459,0.31999999999872003,0.9372384937234572,0.3478260869550095,0.9294605809124774,0.267074530370126,0.7640267014503479,0.20845299234427672,0.3555024266242981,0.3265306353569031,0.07053941908710766
8hmz_D,0.9682539682531998,0.0,0.9918699186983806,0.0,0.9759999999992192,-0.013968605915385061,0.8799999952316284,0.13361261702613053,0.0625,0.0,0.0239999999999808
8hnt_C,0.7727272727263946,0.0,0.8292682926819155,0.0,0.9189189189176771,-0.1176567524797584,0.6901544332504272,0.18472705690779026,0.23718072474002838,0.0,0.0810810810809715
8hnv_E,0.7931034482749504,0.3333333333222222,0.8095238095228457,0.05882352941141869,0.9714285714271836,0.06573985618690545,0.7323529124259949,0.15848269464351683,0.3341020345687866,0.10000000149011612,0.028571428571387756
8huj_B,0.7605042016803528,0.0,0.8190045248865073,0.0,0.9141414141409525,-0.12465959866779201,0.30656564235687256,0.20351932333328615,0.1277458667755127,0.0,0.0858585858585425
8id2_A,0.8736842105253961,0.9999999999,0.8723404255309869,0.0769230769224852,0.9999999999987804,0.25904267921765084,0.9399625062942505,0.12404673739002921,0.6175204515457153,0.1428571343421936,0.0
8in8_C,0.8531914893615207,0.2173913043473535,0.9221698113205372,0.23255813953434287,0.9156908665103243,0.14383948234214802,0.8149610757827759,0.22611337320485195,0.2838999032974243,0.2222222238779068,0.08430913348944162
8j62_A,0.838888888888423,0.9999999999666667,0.8361581920899231,0.09374999999970703,0.9999999999993244,0.2799818396047584,0.7686866521835327,0.11514752621440077,0.501854419708252,0.17142857611179352,0.0
8j62_C,0.8188976377946308,0.0,0.8188976377946308,0.0,0.9999999999990384,0.0,0.5689799189567566,0.030674651721213086,0.19268840551376343,0.0,0.0
8j62_D,0.8942307692299094,0.0,0.9207920792070091,0.0,0.9687499999989909,-0.049751859510489146,0.42578125,0.14115216049443932,0.07306908816099167,0.0,0.031249999999967446
8j7r_B,0.7857142857139556,0.0,0.8311111111107418,0.0,0.9349999999995325,-0.1047748909700092,0.2905263304710388,0.1775918752711486,0.12439058721065521,0.0,0.0649999999999675
