id,Acc,PPV(Precision),NPV,TPR(Recall),TNR,MCC,ROC AUC,STD,PR AUC,F1,FPR
8dqj_D,0.9926199261988957,0.99999999995,0.9925650557617128,0.4999999999875,0.9999999999996255,0.7044732272279124,0.8768726587295532,0.05779659587263716,0.7560975551605225,0.6666666865348816,0.0
5sdu_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.0855546305823475,0.30892857909202576,0.25,0.009740259740256578
5si5_A,0.9839743589740436,0.9999999999666667,0.9838187702262189,0.3749999999953125,0.999999999999671,0.6073977599850877,0.9950658082962036,0.08265361806223685,0.8697240352630615,0.5454545617103577,0.0
7wyg_A,0.990123456789879,0.0,0.990123456789879,0.0,0.9999999999997506,0.0,0.934226930141449,0.015582018979808305,0.08412698656320572,0.0,0.0
5sfl_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08707098399356189,0.30892857909202576,0.25,0.009740259740256578
7zak_B,0.9831460674151781,0.0,0.9831460674151781,0.0,0.9999999999994287,0.0,0.2199999988079071,0.03450054302548747,0.012721160426735878,0.0,0.0
7u7x_A,0.988372093023026,0.0,0.988372093023026,0.0,0.9999999999997647,0.0,0.8218823671340942,0.020431646578937257,0.0659199208021164,0.0,0.0
8bms_B,0.9893238434160181,0.0,0.9928571428567883,0.0,0.9964157706089619,-0.005059806172656356,0.6030465960502625,0.06732705649928689,0.013762800954282284,0.0,0.003584229390679719
7zeh_A,0.98175182481716,0.9999999999666667,0.9815498154977929,0.3749999999953125,0.9999999999996241,0.6066969431369769,0.8945018649101257,0.07985836805007786,0.6946384906768799,0.5454545617103577,0.0
5shq_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9805194735527039,0.09433421440899502,0.3021104037761688,0.25,0.009740259740256578
7u2p_B,0.9944134078206736,0.0,0.9944134078206736,0.0,0.9999999999994382,0.0,0.8623595237731934,0.03212716205113749,0.03703703731298447,0.0,0.0
7r5e_A,0.9741935483864683,0.0,0.9741935483864683,0.0,0.9999999999993379,0.0,0.9793046116828918,0.03480655139638121,0.5687500238418579,0.0,0.0
7tqd_C,0.9943977591033629,0.3333333333222222,0.9999999999997176,0.9999999999,0.9943820224716309,0.57572621458224,0.9971910119056702,0.08160255005047014,0.5,0.5,0.00561797752808831
7uir_A,0.9925373134324655,0.499999999975,0.9962406015033849,0.499999999975,0.9962406015033849,0.49624060150366606,0.8515037298202515,0.07156867763970165,0.26030927896499634,0.5,0.0037593984962391884
7uux_A,0.9915014164303141,0.99999999995,0.991452991452709,0.399999999992,0.9999999999997127,0.6297469305849174,0.8545976877212524,0.07233630360306231,0.7128328680992126,0.5714285969734192,0.0
7uxw_A,0.9942196531789035,0.99999999995,0.9941860465113389,0.4999999999875,0.9999999999997077,0.7050482417932205,1.0,0.05934293851147765,1.0,0.6666666865348816,0.0
7y28_A,0.9874999999997943,0.0,0.9916317991629725,0.0,0.9957983193275219,-0.005929629644229581,0.9653361439704895,0.039386860807631555,0.17533914744853973,0.0,0.004201680672268025
7y3s_A,0.9958506224064324,0.499999999975,0.9979166666664588,0.499999999975,0.9979166666664588,0.49791666666661477,0.9947916865348816,0.04758321815055239,0.6428571343421936,0.5,0.002083333333332899
8dqh_D,0.9926199261988957,0.499999999975,0.9962825278806706,0.499999999975,0.9962825278806706,0.4962825278809486,0.7537174820899963,0.06475425903475877,0.25609755516052246,0.5,0.003717472118957726
8dqi_D,0.98175182481716,0.99999999995,0.9816176470584627,0.2857142857102041,0.9999999999996255,0.5295868057966455,0.726056694984436,0.053307544365211845,0.449846088886261,0.444444477558136,0.0
8fp5_A,0.9895833333329898,0.9999999999,0.9895470383271814,0.24999999999375,0.999999999999648,0.49737989462964305,0.8054577708244324,0.05131729020141219,0.4084722101688385,0.4000000059604645,0.0
8h99_A,0.9800498753114764,0.0,0.9800498753114764,0.0,0.9999999999997455,0.0,0.75111323595047,0.042040331098871446,0.14448609948158264,0.0,0.0
5sjp_A,0.9839743589740436,0.9999999999666667,0.9838187702262189,0.3749999999953125,0.999999999999671,0.6073977599850877,0.9954769611358643,0.08446188801124593,0.8776785731315613,0.5454545617103577,0.0
5sgt_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9805194735527039,0.08897259210156615,0.3021104037761688,0.25,0.009740259740256578
7ue5_A,0.9829545454542662,0.399999999992,0.9913544668585039,0.399999999992,0.9913544668585039,0.39135446685876707,0.9760807156562805,0.10260245304518018,0.5349635481834412,0.40000003576278687,0.008645533141207883
7tho_B,0.9935622317594435,0.0,0.9956989247309687,0.0,0.9978448275859919,-0.0030445950090282566,0.9369612336158752,0.048030143297619815,0.06506238877773285,0.0,0.002155172413792639
7ti7_A,0.9886621315190502,0.0,0.9954337899541107,0.0,0.9931662870157191,-0.005586069179392263,0.9920273423194885,0.06315420539472731,0.2916666567325592,0.0,0.006833712984053113
7tpd_B,0.9871244635191015,0.9999999999,0.9870967741933361,0.14285714285510204,0.9999999999997822,0.37551807531032316,0.8653905987739563,0.05150956225714448,0.25143128633499146,0.25,0.0
7u78_A,0.988372093023026,0.0,0.988372093023026,0.0,0.9999999999997647,0.0,0.7127059102058411,0.014607264437165904,0.035558491945266724,0.0,0.0
5shn_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08897250702287864,0.30892857909202576,0.25,0.009740259740256578
7udg_B,0.9871244635191015,0.499999999975,0.9892241379308213,0.16666666666388888,0.9978260869563048,0.28367908909046563,0.8925724625587463,0.060292766625224786,0.4043152332305908,0.25,0.002173913043477788
7ue0_B,0.9892703862658822,0.0,0.9913978494621524,0.0,0.9978354978352819,-0.004315017202524124,0.9069263935089111,0.04952115909598072,0.1567114144563675,0.0,0.002164502164501696
7ujk_B,0.9914163090126629,0.0,0.9914163090126629,0.0,0.9999999999997836,0.0,0.8552489280700684,0.056041648212688776,0.07653132826089859,0.0,0.0
7yyv_A,0.9954233409608706,0.99999999995,0.9954022988503459,0.4999999999875,0.9999999999997691,0.7054793756200151,0.9976905584335327,0.06448717998765228,0.8166666626930237,0.6666666865348816,0.0
7yyw_A,0.9954233409608706,0.99999999995,0.9954022988503459,0.4999999999875,0.9999999999997691,0.7054793756200151,0.9930716156959534,0.06269369741520446,0.6833333373069763,0.6666666865348816,0.0
7yyx_A,0.9954233409608706,0.499999999975,0.997701149425058,0.499999999975,0.997701149425058,0.49770114942523014,0.9965517520904541,0.05774167237348208,0.5,0.5,0.0022988505747121154
7yyy_A,0.9908466819219701,0.9999999999,0.9908256880731673,0.199999999996,0.9999999999997685,0.4451574301465023,0.9842592477798462,0.055979418590901706,0.6133333444595337,0.3333333134651184,0.0
7yyz_A,0.9999999999997712,0.9999999999,0.9999999999997706,0.9999999999,0.9999999999997706,0.9999999999997706,1.0,0.054601011947965,1.0,1.0,0.0
7yz0_A,0.9954233409608706,0.99999999995,0.9954022988503459,0.4999999999875,0.9999999999997691,0.7054793756200151,0.9936489462852478,0.058694442398683745,0.6937500238418579,0.6666666865348816,0.0
7yz1_A,0.9954233409608706,0.99999999995,0.9954022988503459,0.4999999999875,0.9999999999997691,0.7054793756200151,0.9971131682395935,0.059110104916000376,0.7928571701049805,0.6666666865348816,0.0
7yz3_A,0.997711670480321,0.499999999975,0.9999999999997702,0.9999999999,0.9977064220181198,0.7062954134135463,1.0,0.05375285429427879,1.0,0.6666666865348816,0.0022935779816508502
7yz5_A,0.997711670480321,0.99999999995,0.997701149425058,0.6666666666444444,0.9999999999997696,0.8155575391207742,0.9854070544242859,0.05877135605308395,0.7121211886405945,0.800000011920929,0.0
7yz6_A,0.9999999999997706,0.9999999999,0.9999999999997702,0.9999999999,0.9999999999997702,0.9999999999997702,1.0,0.054172794792828646,1.0,1.0,0.0
7zei_A,0.9709677419351707,0.0,0.9804560260583126,0.0,0.9901315789470427,-0.013887698293635628,0.8026315569877625,0.07515108663988036,0.15432007610797882,0.0,0.009868421052628333
7zvn_A,0.9837133550485395,0.0,0.9901639344259049,0.0,0.9934210526312522,-0.008044312134804128,0.6710526347160339,0.06679724262958976,0.019407549872994423,0.0,0.006578947368418889
8dzo_A,0.9749999999993907,0.99999999995,0.9746835443031806,0.33333333332777776,0.9999999999993507,0.5699951883725092,0.9962121248245239,0.07530065106169036,0.8972222208976746,0.5,0.0
8e0e_A,0.9782608695649136,0.0,0.9782608695649136,0.0,0.9999999999996826,0.0,0.49274376034736633,0.027811137099404352,0.023810943588614464,0.0,0.0
8ezf_B,0.9879807692305318,0.0,0.9879807692305318,0.0,0.9999999999997568,0.0,0.7944039106369019,0.014988388887285908,0.03350670635700226,0.0,0.0
8ezh_B,0.9903846153843774,0.0,0.9903846153843774,0.0,0.9999999999997573,0.0,0.8416262269020081,0.025344446410514098,0.042021170258522034,0.0,0.0
8ezi_B,0.9879807692305318,0.0,0.9879807692305318,0.0,0.9999999999997568,0.0,0.7985401749610901,0.026117185187934586,0.03714565187692642,0.0,0.0
8gt5_A,0.9889502762428207,0.9999999999,0.9889196675897538,0.199999999996,0.9999999999997199,0.4447290563005258,0.7809523940086365,0.06322156266760795,0.232557013630867,0.3333333134651184,0.0
8he6_B,0.9749999999991875,0.0,0.9749999999991875,0.0,0.9999999999991452,0.0,0.7934473156929016,0.0420271720828003,0.11271585524082184,0.0,0.0
8oi7_A,0.9710982658956732,0.0,0.9767441860462277,0.0,0.9940828402363924,-0.011730659256353346,0.34763312339782715,0.05642572769653574,0.023121386766433716,0.0,0.005917159763311859
8oi9_A,0.9704142011831449,0.0,0.9761904761901857,0.0,0.9939393939390928,-0.012012499502606551,0.3590908944606781,0.06757979797369457,0.023668639361858368,0.0,0.006060606060604224
7r1m_A,0.9551282051275929,0.0,0.9551282051275929,0.0,0.999999999999329,0.0,0.9007670283317566,0.047073419504231266,0.20989763736724854,0.0,0.0
8dzt_A,0.9817073170725722,0.99999999995,0.9814814814808757,0.399999999992,0.9999999999993712,0.6265720968830625,0.9836478233337402,0.08162771622777011,0.7809523940086365,0.5714285969734192,0.0
8gsu_A,0.9889502762428207,0.99999999995,0.9888888888886143,0.33333333332777776,0.9999999999997191,0.5741338081227898,0.8639981150627136,0.0760021365848434,0.41830387711524963,0.5,0.0
8gt2_A,0.9889196675897538,0.99999999995,0.9888579387183876,0.33333333332777776,0.9999999999997183,0.5741248234540706,0.9070422649383545,0.07915969974690208,0.4570866525173187,0.5,0.0
7tr7_A,0.9855072463764546,0.99999999995,0.985401459853655,0.33333333332777776,0.9999999999996296,0.5731205399255918,0.9827160239219666,0.07152899704074424,0.6739028692245483,0.5,0.0
7u6k_C,0.9714285714281089,0.0,0.9714285714281089,0.0,0.9999999999995098,0.0,0.7757353186607361,0.01695006269013073,0.2897464632987976,0.0,0.0
5sdv_A,0.9806451612900062,0.24999999999375,0.990196078431049,0.24999999999375,0.990196078431049,0.2401960784313529,0.9803921580314636,0.08819151781545914,0.30416667461395264,0.25,0.009803921568624247
5sdw_A,0.9839743589740436,0.9999999999666667,0.9838187702262189,0.3749999999953125,0.999999999999671,0.6073977599850877,0.9954769611358643,0.0843661814249343,0.8776785731315613,0.5454545617103577,0.0
5sdx_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.09415206757733646,0.8776785731315613,0.6666666865348816,0.0
5sdy_A,0.9872611464965009,0.999999999975,0.98709677419323,0.49999999999375,0.9999999999996733,0.7025299901760191,0.9946895241737366,0.08703196137235711,0.8593073487281799,0.6666666865348816,0.0
7u79_A,0.9953488372090709,0.0,0.9953488372090709,0.0,0.9999999999997664,0.0,0.9392523169517517,0.01925843856481867,0.07683215290307999,0.0,0.0
5sdz_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.08415343193941133,0.8776785731315613,0.6666666865348816,0.0
7u7a_A,0.9837209302323294,0.0,0.9837209302323294,0.0,0.9999999999997636,0.0,0.8978385925292969,0.016557697220217823,0.46485593914985657,0.0,0.0
5se0_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9952713847160339,0.09141695719427431,0.8697240352630615,0.6666666865348816,0.0
7u7b_A,0.9790697674416328,0.0,0.9790697674416328,0.0,0.9999999999997625,0.0,0.914753258228302,0.0200031115105511,0.45178619027137756,0.0,0.0
5se1_A,0.9872611464965009,0.999999999975,0.98709677419323,0.49999999999375,0.9999999999996733,0.7025299901760191,0.9950980544090271,0.08702818612960822,0.8697240352630615,0.6666666865348816,0.0
7u7c_A,0.9767441860462845,0.0,0.9767441860462845,0.0,0.999999999999762,0.0,0.8578571677207947,0.021382599676540597,0.36567825078964233,0.0,0.0
5se2_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08823174272209384,0.30892857909202576,0.25,0.009740259740256578
5se3_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9809253215789795,0.08582515770080962,0.30416667461395264,0.25,0.009740259740256578
5se4_A,0.9871382636652775,0.999999999975,0.9869706840387665,0.49999999999375,0.99999999999967,0.7024851187174621,0.9950494766235352,0.08983076910560174,0.8697240352630615,0.6666666865348816,0.0
5se5_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9805194735527039,0.08673768116516854,0.3021104037761688,0.25,0.009740259740256578
5se6_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9950658082962036,0.09026033471987979,0.8697240352630615,0.6666666865348816,0.0
5se7_A,0.9839743589740436,0.9999999999666667,0.9838187702262189,0.3749999999953125,0.999999999999671,0.6073977599850877,0.9950658082962036,0.08468703490127266,0.8729166388511658,0.5454545617103577,0.0
5se8_A,0.9871382636652775,0.999999999975,0.9869706840387665,0.49999999999375,0.99999999999967,0.7024851187174621,0.9954620599746704,0.09091654954645768,0.8776785731315613,0.6666666865348816,0.0
5se9_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9809253215789795,0.085606740241474,0.30416667461395264,0.25,0.009740259740256578
5sea_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9805194735527039,0.08798189633073575,0.3021104037761688,0.25,0.009740259740256578
7u7l_A,0.9953488372090709,0.0,0.9953488372090709,0.0,0.9999999999997664,0.0,0.7523364424705505,0.01198298177974551,0.022486772388219833,0.0,0.0
5seb_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08797182179329611,0.30892857909202576,0.25,0.009740259740256578
7u7o_C,0.9953703703699096,0.0,0.9953703703699096,0.0,0.9999999999995349,0.0,1.0,0.02133015762861755,1.0,0.0,0.0
5sec_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.08987307668605989,0.8776785731315613,0.6666666865348816,0.0
5sed_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.09156019924703734,0.30892857909202576,0.25,0.009740259740256578
7u7t_A,0.9767441860462845,0.0,0.9767441860462845,0.0,0.999999999999762,0.0,0.8098809719085693,0.018842529912013396,0.2991034686565399,0.0,0.0
5see_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9797077775001526,0.0885281417531489,0.2973484992980957,0.25,0.009740259740256578
5sef_A,0.9872204472840297,0.999999999975,0.9870550161809104,0.49999999999375,0.9999999999996722,0.7025151301506309,0.9950819611549377,0.09161317686148567,0.8729166388511658,0.6666666865348816,0.0
7u7u_A,0.9767441860462845,0.0,0.9767441860462845,0.0,0.999999999999762,0.0,0.8059523701667786,0.017824128311430473,0.2700544595718384,0.0,0.0
5seg_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9805194735527039,0.09062605968687433,0.30416667461395264,0.25,0.009740259740256578
8csz_D,0.9898785425099211,0.4999999999875,0.9938775510202054,0.399999999992,0.9959100204496941,0.44218895432181177,0.9685071706771851,0.08171647637677103,0.5647059082984924,0.444444477558136,0.004089979550101413
7u7v_A,0.988372093023026,0.0,0.988372093023026,0.0,0.9999999999997647,0.0,0.805647075176239,0.017347703906067782,0.06797362864017487,0.0,0.0
5seh_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.08938162600903406,0.8776785731315613,0.6666666865348816,0.0
7u7w_A,0.9767441860462845,0.0,0.9767441860462845,0.0,0.999999999999762,0.0,0.8321428298950195,0.019367658649160145,0.34560006856918335,0.0,0.0
5sej_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9958881735801697,0.09276337514917135,0.8831730484962463,0.6666666865348816,0.0
5sek_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9967105388641357,0.09111089293833496,0.8993055820465088,0.6666666865348816,0.0
5sel_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.09015717169045598,0.8776785731315613,0.6666666865348816,0.0
5sem_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08582795023410718,0.30892857909202576,0.25,0.009740259740256578
5sen_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.08405702196550825,0.8776785731315613,0.6666666865348816,0.0
5seo_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.0918334109734124,0.30892857909202576,0.25,0.009740259740256578
5seq_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9805194735527039,0.08438533040005268,0.3021104037761688,0.25,0.009740259740256578
5ser_A,0.9839743589740436,0.9999999999666667,0.9838187702262189,0.3749999999953125,0.999999999999671,0.6073977599850877,0.9950658082962036,0.08403268462381383,0.8729166388511658,0.5454545617103577,0.0
5ses_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9962993264198303,0.08398165844142205,0.8928952813148499,0.6666666865348816,0.0
5set_A,0.9872204472840297,0.999999999975,0.9870550161809104,0.49999999999375,0.9999999999996722,0.7025151301506309,0.9954918026924133,0.09188823435035592,0.8776785731315613,0.6666666865348816,0.0
7ufx_C,0.9904761904757189,0.0,0.9904761904757189,0.0,0.9999999999995193,0.0,0.8425480723381042,0.012636965273324405,0.18159204721450806,0.0,0.0
7uog_C,0.9719626168219758,0.0,0.9719626168219758,0.0,0.9999999999995193,0.0,0.8193109035491943,0.025822213577727827,0.12433736026287079,0.0,0.0
5seu_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9821428656578064,0.08672827940904757,0.3144230842590332,0.25,0.009740259740256578
7ur0_C,0.9952830188674551,0.0,0.9952830188674551,0.0,0.9999999999995262,0.0,0.7630331516265869,0.015164432276201447,0.01923076994717121,0.0,0.0
5sev_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.085271884247601,0.30892857909202576,0.25,0.009740259740256578
5sew_A,0.9872611464965009,0.999999999975,0.98709677419323,0.49999999999375,0.9999999999996733,0.7025299901760191,0.9955065250396729,0.09511127004935359,0.8776785731315613,0.6666666865348816,0.0
7uv6_C,0.9765258215957857,0.0,0.9765258215957857,0.0,0.9999999999995193,0.0,0.7254807949066162,0.01729096713640845,0.18606168031692505,0.0,0.0
5sex_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9809253215789795,0.08840319418637001,0.3021104037761688,0.25,0.009740259740256578
7uv7_C,0.9764150943391621,0.0,0.9764150943391621,0.0,0.9999999999995169,0.0,0.8502415418624878,0.015556395171860745,0.12292928993701935,0.0,0.0
5sey_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08644837907218433,0.30892857909202576,0.25,0.009740259740256578
7uxy_C,0.9953051643187816,0.0,0.9953051643187816,0.0,0.9999999999995284,0.0,1.0,0.019206716371110877,1.0,0.0,0.0
5sez_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9809253215789795,0.08711051632361998,0.30416667461395264,0.25,0.009740259740256578
5sf0_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.08646060404614402,0.8752185106277466,0.6666666865348816,0.0
5sf1_A,0.9775641025637892,0.0,0.9870550161809104,0.0,0.9902597402594188,-0.011228869254215129,0.9813311696052551,0.08162380677414388,0.30892857909202576,0.0,0.009740259740256578
5sf2_A,0.9809523809520696,0.24999999999375,0.9903536977488777,0.24999999999375,0.9903536977488777,0.2403536977491768,0.9807074069976807,0.08666022409034797,0.3021104037761688,0.25,0.009646302250800758
5sf3_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08814973033864859,0.30892857909202576,0.25,0.009740259740256578
5sf4_A,0.9775641025637892,0.0,0.9870550161809104,0.0,0.9902597402594188,-0.011228869254215129,0.9813311696052551,0.0813359132466034,0.30892857909202576,0.0,0.009740259740256578
7v0r_A,0.991477272726991,0.99999999995,0.9914285714282882,0.399999999992,0.9999999999997119,0.6297391750330898,1.0,0.07054872750290524,1.0,0.5714285969734192,0.0
5sf5_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9805194735527039,0.08485079165903207,0.30416667461395264,0.25,0.009740259740256578
5sf6_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08469732791976542,0.30892857909202576,0.25,0.009740259740256578
8e88_A,0.9788235294115344,0.9999999999,0.9787735849054295,0.099999999999,0.9999999999997591,0.31285357356205995,0.8937349319458008,0.03290931946175996,0.4152522385120392,0.1818181872367859,0.0
5sf7_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.0903591015987582,0.30892857909202576,0.25,0.009740259740256578
5sf8_A,0.9839743589740436,0.9999999999666667,0.9838187702262189,0.3749999999953125,0.999999999999671,0.6073977599850877,0.9954769611358643,0.08205767799249471,0.8776785731315613,0.5454545617103577,0.0
5sf9_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.09116719688090553,0.8776785731315613,0.6666666865348816,0.0
5sfa_A,0.9871794871791708,0.999999999975,0.9870129870126666,0.49999999999375,0.999999999999671,0.7025001733141683,0.9954769611358643,0.08332405299137273,0.8776785731315613,0.6666666865348816,0.0
5sfb_A,0.9871382636652775,0.999999999975,0.9869706840387665,0.49999999999375,0.99999999999967,0.7024851187174621,0.9946369528770447,0.08282010752564319,0.8593073487281799,0.6666666865348816,0.0
5sfc_A,0.9807692307689164,0.24999999999375,0.9902597402594188,0.24999999999375,0.9902597402594188,0.24025974025972074,0.9813311696052551,0.08699526905854536,0.30892857909202576,0.25,0.009740259740256578
