id,predicted_binding_sites,Acc,PPV(Precision),NPV,TPR(Recall),TNR,MCC,ROC AUC,STD,PR AUC,F1,FPR
8b1n_A,,0.7575057736718805,0.6238532110086019,0.8024691358022215,0.5151515151511249,0.8637873754149955,0.4019329759109556,0.8115750551223755,0.27040292067794397,0.6910291314125061,0.5643153190612793,0.13621262458467237
7z4x_A,,0.9148418491481959,0.3749999999976563,0.9367088607592565,0.19354838709614985,0.9736842105260596,0.2283153137372589,0.8504244685173035,0.1477257322567837,0.3041366934776306,0.25531914830207825,0.026315789473677288
7zxu_H,,0.8490566037731845,0.8918918918894814,0.83999999999952,0.5409836065564901,0.9735099337741898,0.6136396748906396,0.9487569332122803,0.2658973349182414,0.8954543471336365,0.6734694242477417,0.02649006622514802
5su6_A,,0.8143459915608379,0.12765957446781348,0.9842105263152715,0.6666666666592592,0.8201754385961315,0.2333732533552648,0.816033124923706,0.2473950599846011,0.1056179329752922,0.2142857313156128,0.17982456140342992
8h9j_H,,0.696969696969169,0.9999999999962964,0.6190476190470294,0.4029850746262642,0.9999999999984616,0.4994666665148677,0.85947185754776,0.2436148136363752,0.8965027332305908,0.5744680762290955,0.0
7y65_C,,0.885245901637893,0.9090909090888429,0.8235294117598617,0.9302325581373715,0.7777777777734569,0.7202102189421481,0.9186046719551086,0.25355611034423164,0.9676963090896606,0.9195402264595032,0.22222222222098767
8shi_A,,0.7435897435894713,0.9230769230698225,0.7346153846151021,0.14814814814796526,0.9947916666661486,0.3066111815747496,0.7852044701576233,0.16634020413002798,0.6555269956588745,0.25531917810440063,0.005208333333330621
7xk5_C,,0.9243027888442533,0.7209302325564629,0.9663461538456893,0.8157894736820637,0.9436619718305429,0.7224631790777915,0.9672597050666809,0.2664396908206837,0.8410276770591736,0.7654320597648621,0.056338028168987635
7xwg_A,,0.5416666666659143,0.07142857142806122,0.6551724137919738,0.04761904761882087,0.7450980392142252,-0.2380565988158125,0.6162465214729309,0.25210674725392546,0.3295622766017914,0.05714285746216774,0.2549019607838139
7yxd_A,,0.9045643153523218,0.35714285714158167,0.9765258215957857,0.6666666666622222,0.9203539823004778,0.44257248483560746,0.9104719758033752,0.20215189416027365,0.6310867667198181,0.4651162922382355,0.07964601769907981
8e40_B,,0.7033898305078785,0.6944444444425154,0.7073170731698691,0.5102040816316118,0.8405797101437092,0.3754083490538773,0.7973971962928772,0.23545062300057798,0.7463541030883789,0.5882352590560913,0.1594202898548414
7xk8_C,,0.8113207547154503,0.8928571428539541,0.71999999999712,0.7812499999975585,0.8571428571387756,0.6254947021748989,0.902529776096344,0.3045238639984678,0.9405595660209656,0.8333333730697632,0.1428571428564626
8gaj_A,,0.637795275590049,0.696969696968641,0.5737704918023381,0.6388888888880015,0.6363636363624793,0.2729870338442894,0.7348484992980957,0.294560568913942,0.7788143754005432,0.6666666269302368,0.36363636363570245
7ttz_B,,0.8380952380948391,0.9696969696940312,0.8135593220334387,0.4923076923069349,0.9931034482751773,0.6166046788164322,0.8635013103485107,0.24628101772189914,0.8247263431549072,0.6530612707138062,0.006896551724133175
7ydm_R,,0.5291970802917777,0.10869565217383428,0.9558823529404737,0.714285714282313,0.5138339920946586,0.12137345494587048,0.6431394815444946,0.2627218573400697,0.11829891800880432,0.18867924809455872,0.4861660079049462
8bee_B,,0.6560509554135949,0.6867469879509798,0.6216216216207816,0.6705882352933287,0.6388888888880015,0.3089223696644417,0.7261437773704529,0.323624078488747,0.7158837914466858,0.6785714030265808,0.36111111111060956
8dkd_A,,0.9312977099234272,0.5624999999964845,0.9469496021217647,0.31034482758513676,0.9807692307689614,0.38510770078161166,0.9039409160614014,0.15057177741777825,0.5197484493255615,0.3999999761581421,0.019230769230763948
7wu5_B,,0.7817109144540467,0.7441860465098972,0.7871621621618963,0.33684210526280334,0.9549180327864939,0.3937337002534915,0.8652933835983276,0.2170414269022824,0.6820521950721741,0.4637680947780609,0.04508196721309628
7urs_A,,0.8730158730154112,0.899999999991,0.8715083798877813,0.2812499999991211,0.9936305732477748,0.4605134805080338,0.8452428579330444,0.1557793915926776,0.6681239008903503,0.4285714030265808,0.0063694267515883
7tfk_C,,0.6534954407292847,0.9444444444391976,0.63665594855285,0.1307692307691302,0.9949748743713593,0.270314537001999,0.7273675799369812,0.1669435493158268,0.6477419137954712,0.22972972691059113,0.005025125628138179
8dfx_A,,0.7685185185181628,0.0,0.9071038251361164,0.0,0.8341708542709376,-0.1241164506383163,0.47590896487236023,0.22441011717180037,0.07290063798427582,0.0,0.1658291457285599
7tec_A,,0.9444444444431327,0.799999999984,0.9552238805955892,0.5714285714204081,0.9846153846138698,0.648025982708886,0.9890109896659851,0.1586927074292839,0.8736394643783569,0.6666666865348816,0.015384615384591715
8t1o_M,,0.7524271844658368,0.5555555555546737,0.7879656160456195,0.3211009174308981,0.907590759075608,0.2802863404613344,0.7725346088409424,0.2157938069360328,0.5693920850753784,0.4161849915981293,0.09240924092406191
7tqz_B,,0.7948717948716096,0.0,0.8524999999997869,0.0,0.9216216216213725,-0.10752121098095327,0.6658726334571838,0.1741428077192366,0.18227802217006683,0.0,0.07837837837835719
7yki_A,,0.8797814207645466,0.3333333333311111,0.9285714285708759,0.2941176470570935,0.9397590361440122,0.2474942767610148,0.8304393887519836,0.17507555257165058,0.2777017652988434,0.3125000298023224,0.0602409638553854
5st0_B,,0.9266666666663578,0.2083333333324653,0.9891304347822504,0.6249999999921875,0.934931506848995,0.3325149398587942,0.8859161138534546,0.19245283764008028,0.5131976008415222,0.3125,0.06506849315066265
8da9_A,,0.9107142857126594,0.8333333333263889,0.931818181816064,0.7692307692248521,0.9534883720908058,0.7436327359743505,0.8846153616905212,0.289837222005284,0.8358362913131714,0.800000011920929,0.04651162790686857
8eb2_A,,0.7599999999997237,0.7407407407379973,0.7620967741932412,0.25316455696170487,0.9642857142852224,0.33066925169419414,0.7131555080413818,0.20713482429238783,0.5901463627815247,0.37735846638679504,0.0357142857142675
7tqg_L,,0.8990384615380294,0.8437499999973632,0.9090909090903926,0.6279069767427258,0.9696969696963821,0.6707463740603153,0.9586328268051147,0.24026414591128517,0.8777043223381042,0.7200000286102295,0.03030303030301194
8b9u_A,,0.9007092198575173,0.749999999990625,0.9097744360895416,0.3333333333314815,0.9837398373975742,0.45738033672079165,0.8782746195793152,0.16917195828238876,0.5311030745506287,0.4615384340286255,0.016260162601612796
8s97_A,,0.8532608695649856,0.8545454545439009,0.8530351437696956,0.505376344085478,0.9709090909087379,0.5805259107591665,0.9118279814720154,0.27270829905315985,0.8007054924964905,0.6351351141929626,0.029090909090898513
7r5r_C,,0.755102040815556,0.8676470588222535,0.4999999999983334,0.7972972972962199,0.6249999999973959,0.39402583582864287,0.7953265905380249,0.2325059360732073,0.927263081073761,0.8391607999801636,0.3749999999984375
7z2g_B,,0.8476658476656395,0.9999999999666667,0.846534653465137,0.046153846153775144,0.9999999999997077,0.19766342646007523,0.7720422744750977,0.10553160455712932,0.5297894477844238,0.0882352888584137,0.0
7wv9_R,,0.448275862068811,0.06622516556287006,0.8633093525173646,0.3448275862057075,0.4597701149423526,-0.11734188151127296,0.35645395517349243,0.2406848101868318,0.07451771944761276,0.12154696136713028,0.5402298850572643
7ty0_N,,0.8476190476182404,0.999999999990909,0.8297872340416704,0.40740740740589854,0.9999999999987179,0.5814305338739911,0.9772079586982727,0.19947757638354616,0.9499548077583313,0.5789473652839661,0.0
8a1f_A,,0.8838526912178799,0.49999999999886363,0.9385113268605377,0.5365853658523497,0.9294871794868816,0.45208195083504216,0.8461929559707642,0.21293783456990714,0.5410671234130859,0.5176470875740051,0.07051282051279792
8gh8_A,,0.8071428571422807,0.4565217391294423,0.978723404254278,0.9130434782568999,0.7863247863241143,0.551721524502182,0.9360832571983337,0.2811054615694118,0.8142070174217224,0.6086956858634949,0.21367521367503103
7ucf_D,,0.7590909090905641,0.8888888888839507,0.7475247524748775,0.2388059701488973,0.9869281045745184,0.3790253876395691,0.8162618279457092,0.18037146135746962,0.6771479845046997,0.3764705955982208,0.013071895424828058
8gqy_A,,0.6640316205530973,0.5937499999990723,0.687830687830324,0.3917525773191837,0.8333333333327992,0.2517535412713102,0.7782183289527893,0.2516026191681424,0.5701914429664612,0.47204968333244324,0.16666666666655985
7usq_B,,0.838709677418453,0.9154929577451895,0.590909090906405,0.8783783783771913,0.6842105263121885,0.5337566616801904,0.8854907751083374,0.27250756430605844,0.9676598906517029,0.8965516686439514,0.3157894736825485
8dwg_C,,0.7366863905323264,0.7391304347793951,0.7365079365077027,0.16999999999983,0.9747899159659771,0.2624264464750951,0.8529411554336548,0.17590824027569646,0.6541060209274292,0.27642276883125305,0.025210084033602854
7xqh_A,,0.5749999999997125,0.36082474226766925,0.7766990291254595,0.6034482758610286,0.5633802816897442,0.15146911371907765,0.5876638889312744,0.25802096521884094,0.36172574758529663,0.4516129195690155,0.4366197183095517
8h4l_N,,0.7890624999993836,0.0,0.7890624999993836,0.0,0.9999999999990099,0.0,0.9103410243988037,0.10706676112866531,0.7365496158599854,0.0,0.0
8eir_A,,0.751633986927859,0.4146341463404521,0.8037735849053571,0.24637681159384583,0.8987341772148107,0.17802629537482875,0.7192869782447815,0.20308219099456645,0.3681582510471344,0.30909088253974915,0.10126582278476741
7te0_A,,0.8464052287578934,0.558823529410121,0.8823529411761463,0.3725490196071126,0.9411764705878662,0.3720326659021589,0.7787004709243774,0.201836356612307,0.45783495903015137,0.44186046719551086,0.05882352941174164
8c3f_L,,0.6298932384339395,0.524752475247265,0.8987341772140522,0.9298245614026931,0.42514970059854784,0.3877200819222286,0.760032594203949,0.22705296296649774,0.6586298942565918,0.6687697768211365,0.5748502994008534
8dnz_B,,0.7377049180315776,0.6981132075458526,0.9999999999875,0.9999999999972973,0.3333333333319445,0.4823944470199127,0.647522509098053,0.20952378348768563,0.728884756565094,0.8222222328186035,0.666666666663889
8a33_A,,0.8721804511271638,0.7499999999982955,0.9325842696618735,0.8461538461516764,0.882978723403316,0.7054746079620723,0.9249863624572754,0.3215422200795547,0.827436625957489,0.7951807379722595,0.11702127659562019
7zyg_C,,0.6086956521712665,0.9166666666590277,0.2727272727247934,0.5789473684180056,0.74999999998125,0.2496009574468982,0.75,0.11280230353939794,0.9379008412361145,0.7096773982048035,0.24999999999375
7xua_A,,0.9047619047615734,0.6111111111077161,0.9254901960780685,0.36666666666544445,0.9711934156374604,0.42578886999517634,0.8893004059791565,0.1839628175024595,0.5841892957687378,0.4583333432674408,0.028806584362128063
8fad_B,,0.6014492753618831,0.6548672566365886,0.35999999999856,0.8222222222213086,0.18749999999960937,0.012022594265022364,0.6210648417472839,0.16904658816013235,0.7899287343025208,0.7254902124404907,0.8124999999983072
8gse_2,,0.659999999999736,0.42999999999957,0.8133333333327912,0.6056338028160484,0.6815642458096751,0.26435744456932786,0.7376662492752075,0.23662000380526418,0.4708377420902252,0.5029239654541016,0.3184357541897663
8es8_Z,,0.6857142857123265,0.7058823529391003,0.0,0.95999999999616,0.0,-0.10846522890921043,0.37400001287460327,0.09029992043325454,0.7130190134048462,0.8135592937469482,0.99999999999
8dl8_D,,0.8401826484014429,0.9285714285647959,0.8341463414630078,0.27659574468026255,0.9941860465110499,0.454455810771916,0.813829779624939,0.17014447221945211,0.7084614634513855,0.42622947692871094,0.005813953488368713
8dwg_D,,0.7843137254886582,0.8999999999970001,0.6190476190446712,0.7714285714263673,0.812499999994922,0.5505331367808621,0.8821428418159485,0.3069393425418124,0.9435558319091797,0.8307691812515259,0.18749999999882816
7uca_A,,0.9545454545451993,0.8717948717926364,0.9641791044773241,0.7391304347810018,0.9847560975606754,0.7779140716128983,0.9447242617607117,0.23265907655469736,0.825559675693512,0.800000011920929,0.015243902439019743
8f6l_A,,0.8379629629625751,0.9310344827554102,0.8235294117642655,0.44999999999925,0.9871794871788544,0.5743516835979985,0.9179487228393555,0.244237876970265,0.8571354150772095,0.6067415475845337,0.012820512820504603
7xkf_G,,0.8363636363621156,0.9230769230745561,0.6249999999960938,0.8571428571408163,0.7692307692248521,0.5859188765002146,0.9413919448852539,0.24524581497817607,0.9833150506019592,0.8888888955116272,0.23076923076745562
7flf_A,,0.7552742616030569,0.09836065573754367,0.982954545453987,0.6666666666592592,0.7587719298242287,0.18599630391121044,0.7775341272354126,0.26226575644605116,0.08525954931974411,0.17142857611179352,0.24122807017533282
7fnp_B,,0.8999999999997,0.15624999999951172,0.9888059701488848,0.6249999999921875,0.9075342465750317,0.2779339341906359,0.8595890402793884,0.1985791337563786,0.49672067165374756,0.25,0.09246575342462587
8eip_A,,0.9065934065931576,0.8604651162770687,0.9127725856694976,0.5692307692298935,0.9799331103675653,0.6516396368041006,0.9383843541145325,0.211122142466027,0.8028929829597473,0.6851851940155029,0.020066889632100314
8dk7_A,,0.8957345971559736,0.8684210526292936,0.9017341040457216,0.65999999999868,0.9689440993782802,0.6959774000631924,0.9435403943061829,0.26327575355564203,0.8394656181335449,0.7499999403953552,0.031055900621098725
8gsq_H,,0.9215686274503782,0.6521739130406428,0.9692307692300237,0.7894736842063713,0.940298507461985,0.6734121003510712,0.9418696165084839,0.2473476107773745,0.6713132262229919,0.7441860437393188,0.059701492537268884
8cf6_A,,0.7954545454536415,0.8529411764680795,0.7592592592578532,0.6904761904745464,0.8913043478241494,0.596796698254742,0.895703911781311,0.2819558092501483,0.9007781147956848,0.7631579041481018,0.10869565217367674
8hc5_D,,0.8414096916295853,0.7222222222208847,0.878612716762498,0.6499999999989167,0.9101796407180179,0.5801512735932739,0.9185130000114441,0.2353266867300635,0.7813518643379211,0.6842105388641357,0.08982035928138335
8bdx_A,,0.9449541284395,0.0,0.9449541284395,0.0,0.9999999999990291,0.0,0.9231391549110413,0.07086155760766986,0.5293290019035339,0.0,0.0
8her_B,,0.7831325301200103,0.899999999991,0.7756410256405285,0.20454545454498965,0.9918032786877117,0.36422693407477796,0.7092027068138123,0.15392227084423943,0.584254801273346,0.3333333134651184,0.008196721311468692
8ecf_A,,0.8566037735845825,0.6666666666555555,0.8610038610035287,0.09999999999975,0.9911111111106706,0.21926387772874378,0.6991111040115356,0.11760886955424456,0.38818904757499695,0.17391304671764374,0.008888888888884939
8ea6_B,,0.9032258064508845,0.6296296296272977,0.9793814432979594,0.8947368421005542,0.9047619047610431,0.6977847731461339,0.9681704044342041,0.2617692154320576,0.8532285094261169,0.7391304969787598,0.09523809523800453
8spu_H,,0.7999999999991578,0.9230769230755029,0.5333333333315556,0.8108108108097151,0.7619047619011339,0.5112663311750847,0.8268983364105225,0.22469868688538863,0.9507819414138794,0.863309383392334,0.23809523809410432
